p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.45941954258062e-51,2.01664985277839,0.513,0.324,4.37825862774186e-48,4,FGFR2
1.68927109440806e-51,2.68889386726737,0.299,0.101,5.06781328322419e-48,4,DUSP10
3.47882861290435e-51,2.32698380203773,0.304,0.199,1.0436485838713e-47,4,CCDC122
9.77719966265055e-51,0.810860478571354,0.513,0.392,2.93315989879517e-47,4,NCKAP5
1.16859027224801e-50,0.623345245338584,0.059,0.314,3.50577081674403e-47,4,PTPRE
2.69262539612375e-50,1.5137065412221,0.278,0.185,8.07787618837126e-47,4,PLOD1
3.54132741439082e-50,1.0675917924241,0.272,0.137,1.06239822431725e-46,4,ARHGEF40
5.61854976519245e-50,1.13140348262879,0.262,0.245,1.68556492955773e-46,4,CCT6B
9.08113797801546e-50,2.16185085862678,0.515,0.352,2.72434139340464e-46,4,FDPS
1.76219404306848e-49,1.155907120656,0.438,0.215,5.28658212920543e-46,4,GPC4
3.06468390861537e-49,5.53048186927506,0.295,0.175,9.19405172584612e-46,4,GABPB2
7.83476047258173e-49,0.694552365510033,0.344,0.227,2.35042814177452e-45,4,NKAIN4
1.11899518694085e-48,7.5857872192537,0.292,0.177,3.35698556082255e-45,4,IL31RA
1.1677292396471e-48,5.23144645276948,0.262,0.162,3.50318771894129e-45,4,RHPN1
1.67697452719685e-48,0.430403506030386,0.073,0.259,5.03092358159056e-45,4,ENPP2
3.23999817409259e-48,2.9611849145836,0.283,0.146,9.71999452227778e-45,4,HEY2
5.19539664008389e-48,3.79152327121805,0.25,0.198,1.55861899202517e-44,4,PLXNC1
1.07689899904191e-47,0.655959491555147,0.253,0.298,3.23069699712573e-44,4,PDZRN3
1.32093700459147e-47,2.62984479746602,0.405,0.305,3.96281101377442e-44,4,RASAL2
2.22154316717295e-47,1.73222979439728,0.36,0.247,6.66462950151885e-44,4,CMSS1
3.76096175451319e-47,1.01589309234545,0.261,0.388,1.12828852635396e-43,4,TEN1
3.07531196804047e-46,1.55159773398894,0.259,0.167,9.22593590412142e-43,4,CCDC9B
4.1239484715052e-46,1.36681688497484,0.15,0.261,1.23718454145156e-42,4,PFKFB3
9.90694602574581e-46,3.82259408225953,0.301,0.096,2.97208380772374e-42,4,TNS3
2.23287075774547e-45,0.836016386516189,0.399,0.305,6.6986122732364e-42,4,VGLL4
3.74889170441724e-45,2.82812037705469,0.365,0.117,1.12466751132517e-41,4,CASP7
7.1446118944337e-45,3.2343147298896,0.254,0.151,2.14338356833011e-41,4,PSTPIP2
9.38120668781373e-45,1.35706274016212,0.46,0.349,2.81436200634412e-41,4,SQLE
1.39654044300721e-44,1.71692346173418,0.25,0.224,4.18962132902162e-41,4,DENND2C
1.76638856729552e-44,2.02172139470528,0.294,0.186,5.29916570188656e-41,4,TMTC4
1.86138738793732e-44,1.56437698172889,0.2,0.328,5.58416216381195e-41,4,RAB40C
1.87571927945612e-44,1.81701329293676,0.345,0.146,5.62715783836837e-41,4,RIDA
2.88669097563285e-44,3.28082648245434,0.316,0.06,8.66007292689856e-41,4,RFX4
9.14439637851087e-44,0.901827826183338,0.299,0.209,2.74331891355326e-40,4,EPB41L5
1.8204954591348e-43,1.03823960210428,0.335,0.245,5.46148637740441e-40,4,ERBIN
2.19126599220246e-43,1.9329906475309,0.294,0.153,6.57379797660737e-40,4,MYO6
3.50424281745702e-43,0.274366501909117,0.441,0.374,1.05127284523711e-39,4,FGF13
4.49499973654043e-43,1.73016175538046,0.267,0.202,1.34849992096213e-39,4,LPIN2
3.69997914528042e-42,0.446274415421716,0.319,0.175,1.10999374358413e-38,4,DCK
4.40283426227937e-42,0.738888277728088,0.284,0.252,1.32085027868381e-38,4,KLHL32
6.49370858344062e-42,5.44938315839805,0.265,0.129,1.94811257503218e-38,4,WDR62
6.71106790550536e-42,2.69924910584545,0.3,0.199,2.01332037165161e-38,4,CCN4
7.10541424040724e-42,4.65517280265406,0.332,0.23,2.13162427212217e-38,4,MBNL2
2.68855236661157e-41,1.13085622496007,0.144,0.281,8.06565709983471e-38,4,ATG10
1.21430198432157e-40,5.05867960548836,0.27,0.155,3.64290595296471e-37,4,WDSUB1
1.67922784994922e-39,2.13225956454431,0.261,0.185,5.03768354984767e-36,4,CCDC125
3.51372063944771e-39,3.56584016123416,0.275,0.194,1.05411619183431e-35,4,SNTB1
6.96931996656454e-39,6.55519249695242,0.319,0.089,2.09079598996936e-35,4,TCF7L1
7.643513867231e-39,1.67377380081168,0.284,0.098,2.2930541601693e-35,4,GALM
1.58592074144665e-38,2.69278938715394,0.273,0.109,4.75776222433996e-35,4,SDC2
1.91000397972531e-38,4.29723734439059,0.303,0.074,5.73001193917592e-35,4,ETV4
2.30895457266757e-38,3.16913138847057,0.073,0.321,6.9268637180027e-35,4,USH1C
5.56573352307548e-38,3.22469316410589,0.269,0.212,1.66972005692264e-34,4,GALNT16
1.21667189457713e-37,0.949524988326278,0.28,0.192,3.65001568373139e-34,4,CDYL
1.44368955530467e-37,2.61164263761243,0.356,0.412,4.331068665914e-34,4,RERE
4.49729895183081e-37,2.14630019655859,0.302,0.231,1.34918968554924e-33,4,MIPOL1
7.51767166516175e-37,4.15365181930764,0.263,0.141,2.25530149954852e-33,4,USP44
1.54966584854223e-36,3.40192396426558,0.289,0.218,4.6489975456267e-33,4,PDK3
2.27936201049824e-36,2.02408371567043,0.36,0.244,6.83808603149473e-33,4,ANKRD6
2.29625886138034e-36,1.65992864436881,0.393,0.317,6.88877658414102e-33,4,PHLPP1
2.50522393632601e-36,5.36308717220294,0.321,0.046,7.51567180897804e-33,4,MLC1
2.5151175511424e-36,1.63830667039652,0.135,0.254,7.54535265342721e-33,4,SERPINE2
3.8000083694241e-36,1.41454997387137,0.305,0.232,1.14000251082723e-32,4,CASP8AP2
3.82001696957556e-36,2.32993239045883,0.308,0.085,1.14600509087267e-32,4,AXL
4.2657986084013e-36,2.33386053679212,0.389,0.297,1.27973958252039e-32,4,REEP3
6.31484733378009e-36,3.63035671301168,0.304,0.122,1.89445420013403e-32,4,TANC1
1.0637649448424e-35,4.30813166093517,0.363,0.425,3.1912948345272e-32,4,CPE
1.40603386022296e-35,0.587439628410876,0.268,0.23,4.21810158066889e-32,4,CEP83
5.73476862914345e-35,4.97771859108968,0.314,0.213,1.72043058874303e-31,4,FNDC3B
7.4387994983662e-35,2.11228441445542,0.285,0.114,2.23163984950986e-31,4,CRTAP
1.50690767674201e-34,0.54204156077158,0.254,0.196,4.52072303022604e-31,4,ICE2
1.77641697593725e-34,5.02125395796894,0.303,0.119,5.32925092781174e-31,4,PLS1
1.94683617287188e-34,1.74345046390762,0.338,0.23,5.84050851861565e-31,4,RAD21
2.2410923791718e-34,1.00871244787274,0.312,0.195,6.72327713751539e-31,4,ALDH7A1
4.56898699144031e-34,0.477659177187524,0.25,0.215,1.37069609743209e-30,4,CPNE4
4.67147351744729e-34,1.90197349198878,0.259,0.116,1.40144205523419e-30,4,BDH2
6.59947396223197e-34,1.17114177640894,0.283,0.193,1.97984218866959e-30,4,PLAG1
7.67654970188191e-34,2.68732892156374,0.298,0.233,2.30296491056457e-30,4,PHKB
8.9803667653143e-34,5.48065140335911,0.334,0.206,2.69411002959429e-30,4,PELI2
1.04957004674638e-33,1.1042181183325,0.315,0.405,3.14871014023915e-30,4,TSPAN6
1.86354637789135e-33,3.09984293440793,0.31,0.149,5.59063913367406e-30,4,PROM1
5.18406897114641e-33,4.27163928909217,0.271,0.173,1.55522069134392e-29,4,SHROOM4
9.89420322067075e-33,2.07885559288346,0.172,0.259,2.96826096620123e-29,4,GM973
1.48783576537544e-32,6.18552847655143,0.269,0.146,4.46350729612633e-29,4,TOM1L1
1.84905074164756e-32,1.29760331124721,0.259,0.127,5.54715222494267e-29,4,CCDC190
2.75633780859473e-32,1.39106201431826,0.412,0.311,8.26901342578419e-29,4,KLHL5
3.54281536203998e-32,3.86686445974451,0.3,0.083,1.06284460861199e-28,4,EMP2
6.43846502893691e-32,1.67549822700038,0.277,0.236,1.93153950868107e-28,4,WNT3
9.06732477725172e-32,3.03191767762524,0.287,0.092,2.72019743317552e-28,4,DOCK1
1.4451277002316e-31,3.9827468428825,0.329,0.202,4.33538310069479e-28,4,ZNRF3
1.48549132776054e-31,1.76565562842948,0.324,0.248,4.45647398328163e-28,4,L3MBTL3
2.23362755581672e-31,0.685769598831872,0.211,0.25,6.70088266745015e-28,4,P4HA1
2.4678246205151e-31,1.12683372099464,0.347,0.199,7.40347386154531e-28,4,RFXANK
2.47202252912113e-31,6.7737638212787,0.292,0.211,7.41606758736339e-28,4,IQCK
2.57516610243073e-31,0.543906096174177,0.235,0.271,7.72549830729218e-28,4,ARHGAP12
5.22781983006436e-31,3.48618545998854,0.264,0.24,1.56834594901931e-27,4,NALCN
9.53524727397697e-31,1.74264179152609,0.146,0.257,2.86057418219309e-27,4,SHLD1
1.0554099268408e-30,3.01248839679857,0.312,0.143,3.16622978052241e-27,4,LOXL1
1.11194106874552e-30,0.511201031550736,0.202,0.305,3.33582320623657e-27,4,SLC25A27
1.15324565441613e-30,1.67534187473244,0.251,0.148,3.4597369632484e-27,4,HHIP
1.38455170941998e-30,2.0511288343383,0.305,0.155,4.15365512825993e-27,4,PRXL2C
2.85732556393842e-30,2.12565741098241,0.286,0.231,8.57197669181525e-27,4,FSTL5
3.66149773421289e-30,3.08279756735012,0.27,0.123,1.09844932026387e-26,4,PARVA
7.19631805314567e-30,1.38859239227247,0.34,0.188,2.1588954159437e-26,4,GPX7
8.25746022306636e-30,2.68494770581127,0.255,0.118,2.47723806691991e-26,4,BICC1
1.19129180397369e-29,2.74283979451033,0.252,0.149,3.57387541192107e-26,4,CD109
2.3187692832811e-29,4.71366555247605,0.254,0.134,6.9563078498433e-26,4,AMZ1
2.67118760793201e-29,0.364923385456979,0.421,0.297,8.01356282379604e-26,4,ARL6IP6
3.12373504641155e-29,4.09755545305153,0.3,0.108,9.37120513923464e-26,4,GULP1
4.73281567608809e-29,0.871938007317636,0.301,0.123,1.41984470282643e-25,4,FAT1
5.71910680051842e-29,2.43083095611795,0.294,0.196,1.71573204015553e-25,4,LCT
7.9856644575719e-29,1.64804861112971,0.276,0.219,2.39569933727157e-25,4,PLCB4
2.02136088254887e-28,0.905361089666529,0.28,0.226,6.0640826476466e-25,4,PCCA
3.50315065560546e-28,2.96721230085468,0.296,0.145,1.05094519668164e-24,4,BAG3
3.71972916396875e-28,4.96856726685474,0.421,0.289,1.11591874919063e-24,4,TLE1
4.48228470894421e-28,0.889155595245255,0.279,0.158,1.34468541268326e-24,4,KATNAL2
4.66150592621771e-28,0.519621868637252,0.362,0.422,1.39845177786531e-24,4,MYEF2
7.12457332714721e-28,2.58914822413343,0.464,0.36,2.13737199814416e-24,4,COX6B1
8.69165619228211e-28,1.94694205646414,0.263,0.102,2.60749685768463e-24,4,ZIC2
9.95983735676802e-28,2.11079825549336,0.272,0.181,2.98795120703041e-24,4,VSIG10
1.07071647982965e-27,0.858640472784036,0.258,0.239,3.21214943948894e-24,4,BMPR1B
3.76824138941938e-27,1.67841644648673,0.216,0.314,1.13047241682581e-23,4,ATP11C
4.62031799140592e-27,2.15967738882726,0.197,0.255,1.38609539742178e-23,4,CYP7B1
6.53865351345745e-27,0.629945465919096,0.155,0.257,1.96159605403723e-23,4,BC034090
3.16865737349322e-26,2.86040584627772,0.332,0.261,9.50597212047965e-23,4,LDLRAD3
4.56607247159441e-26,0.685861070854784,0.271,0.228,1.36982174147832e-22,4,MAOA
7.93144201431907e-26,2.84849791970677,0.269,0.174,2.37943260429572e-22,4,RHPN2
8.72416897987521e-26,0.592940268008727,0.045,0.272,2.61725069396256e-22,4,CHST15
1.50150609135564e-25,0.962783546593638,0.27,0.148,4.50451827406693e-22,4,MCC
1.85704377011515e-25,2.9829943908029,0.27,0.162,5.57113131034544e-22,4,ZC2HC1C
2.38743592299991e-25,0.876649722306016,0.268,0.174,7.16230776899972e-22,4,CPED1
2.4618376790105e-25,4.84723884064302,0.32,0.134,7.38551303703149e-22,4,RAVER2
3.13119437384118e-25,1.88988146264366,0.365,0.301,9.39358312152355e-22,4,POU2F1
4.32851781874399e-25,0.54594066282173,0.278,0.166,1.2985553456232e-21,4,PACRG
6.05073164775198e-25,1.51206794748424,0.259,0.192,1.81521949432559e-21,4,AXIN2
3.01902843662122e-24,3.47474415108798,0.271,0.115,9.05708530986366e-21,4,TESMIN
7.96726925310431e-24,2.10126844920354,0.309,0.259,2.39018077593129e-20,4,DIAPH2
8.63537043429579e-24,0.95430100486993,0.319,0.383,2.59061113028874e-20,4,NDUFAF2
1.00452836958616e-23,3.71807479215093,0.252,0.134,3.01358510875847e-20,4,PLCH1
1.0203698456626e-23,2.57390595045417,0.29,0.153,3.06110953698781e-20,4,P2RY14
1.24992196840844e-23,0.902836472696598,0.392,0.401,3.74976590522531e-20,4,IGFBP2
1.31691178281804e-23,2.91728520282165,0.193,0.256,3.95073534845413e-20,4,STXBP5L
2.79618571391343e-23,5.05205896145008,0.281,0.081,8.38855714174028e-20,4,FAM167A
4.03448893538499e-23,2.22065445209006,0.267,0.215,1.2103466806155e-19,4,SIL1
4.7616373569234e-23,2.90680508933391,0.302,0.137,1.42849120707702e-19,4,IMPA2
9.20590131371309e-23,2.67429458849055,0.317,0.172,2.76177039411393e-19,4,MSRB2
2.0444172141903e-22,3.55083508295797,0.346,0.097,6.1332516425709e-19,4,AIF1L
2.0488666525338e-22,3.018906039453,0.319,0.169,6.14659995760141e-19,4,CMTM7
2.39467084535261e-22,2.23511630024186,0.371,0.253,7.18401253605783e-19,4,PPA2
6.32657227360467e-22,2.63350324561631,0.288,0.249,1.8979716820814e-18,4,MYL4
7.93243678890682e-22,0.863776610932327,0.399,0.209,2.37973103667205e-18,4,SYCE2
1.50787143666802e-21,1.34002964636201,0.284,0.227,4.52361431000405e-18,4,PRKD3
1.54430620469703e-21,1.66473036179143,0.375,0.159,4.63291861409108e-18,4,PALLD
2.15168417328335e-21,0.274062831789037,0.106,0.279,6.45505251985006e-18,4,FZD1
3.04411454521723e-21,1.36184562910965,0.424,0.365,9.13234363565169e-18,4,SNCAIP
7.65186676314663e-21,2.5567598128879,0.26,0.166,2.29556002894399e-17,4,CTSO
2.16566990733985e-20,4.04769201612746,0.262,0.132,6.49700972201955e-17,4,DAB2
2.58393584429386e-20,3.10787000826717,0.259,0.209,7.75180753288159e-17,4,TMBIM1
3.54635677779196e-20,1.05869346866879,0.25,0.209,1.06390703333759e-16,4,FILIP1L
5.25196024056417e-20,3.56651240465538,0.283,0.11,1.57558807216925e-16,4,CASP8
7.30624940908765e-20,0.942771644194957,0.401,0.28,2.19187482272629e-16,4,INSIG1
1.36682962843086e-19,7.8778359754954,0.283,0.104,4.10048888529258e-16,4,DIPK1C
2.27964884774897e-19,2.98389005296881,0.255,0.179,6.8389465432469e-16,4,SPATA17
2.57150490098474e-19,3.0106866987325,0.322,0.217,7.71451470295422e-16,4,KLF3
2.87946204914466e-19,6.33279572321434,0.279,0.18,8.63838614743399e-16,4,PDGFRL
3.0812151047538e-19,1.80422605508745,0.326,0.207,9.24364531426139e-16,4,TNFRSF19
3.81293389794434e-19,2.4997972589911,0.262,0.265,1.1438801693833e-15,4,ADGRG1
3.86842611388837e-19,2.46755535687388,0.253,0.197,1.16052783416651e-15,4,SLC35D2
1.10386505665709e-18,2.764947509881,0.283,0.228,3.31159516997127e-15,4,GPC1
1.53217240651149e-18,2.56997715603919,0.499,0.42,4.59651721953447e-15,4,PTPRZ1
1.68381178241617e-18,2.14164395583018,0.254,0.171,5.0514353472485e-15,4,TRMT10A
3.68568164404441e-18,1.67612484081728,0.324,0.206,1.10570449321332e-14,4,NCALD
5.06426118833694e-18,6.34863043751706,0.285,0.249,1.51927835650108e-14,4,KCNIP3
6.51243994699734e-18,1.02864296066342,0.194,0.297,1.9537319840992e-14,4,GAB2
6.67419553389164e-18,5.2475878902837,0.473,0.318,2.00225866016749e-14,4,GLUD1
1.24561715592291e-17,0.770369338164965,0.316,0.298,3.73685146776874e-14,4,EZR
2.10127544179589e-17,0.955673146582559,0.256,0.186,6.30382632538766e-14,4,TPD52L1
2.42100731744294e-17,5.47019847998591,0.281,0.081,7.26302195232883e-14,4,PXDC1
4.23471364427364e-17,1.66231344650137,0.315,0.267,1.27041409328209e-13,4,HDHD3
5.26436759328901e-17,2.88595474722096,0.264,0.245,1.5793102779867e-13,4,MCMDC2
5.90631017776577e-17,1.3009353307226,0.497,0.406,1.77189305332973e-13,4,GPM6B
5.93375029261192e-17,3.06334198939192,0.271,0.104,1.78012508778358e-13,4,IGSF11
1.17879952778055e-16,2.10835621800275,0.269,0.239,3.53639858334166e-13,4,CWF19L2
1.84739000649533e-16,1.02045073751386,0.438,0.29,5.54217001948599e-13,4,MOCS2
2.33912717653268e-16,2.50104716951099,0.257,0.15,7.01738152959804e-13,4,EYA1
2.85807132530294e-16,6.53823607354479,0.284,0.096,8.57421397590881e-13,4,SVIL
3.2439375828385e-16,1.55249933483763,0.253,0.235,9.73181274851551e-13,4,GAB1
4.20722363279736e-16,0.676046432400152,0.27,0.35,1.26216708983921e-12,4,INSM1
4.5272203354379e-16,0.26348837929789,0.492,0.409,1.35816610063137e-12,4,EEF1A1
6.51386607833943e-16,4.95225751563335,0.336,0.209,1.95415982350183e-12,4,CXXC5
7.94728690690528e-16,2.20635049368308,0.145,0.25,2.38418607207159e-12,4,TXNIP
9.35645330310514e-16,7.53345752668242,0.251,0.128,2.80693599093154e-12,4,SMAD3
1.51543372334715e-15,2.69765114346889,0.429,0.311,4.54630117004145e-12,4,MMD2
1.54150980442514e-15,4.52718442114459,0.284,0.188,4.62452941327541e-12,4,RIPK1
3.28325207850966e-15,3.07425888811529,0.263,0.155,9.84975623552897e-12,4,TGFB3
3.45423618057014e-15,1.59186272119585,0.407,0.343,1.03627085417104e-11,4,CBX3
5.07908647920063e-15,3.52481793302653,0.304,0.137,1.52372594376019e-11,4,EPHX2
5.10360214728783e-15,1.17672216135297,0.239,0.264,1.53108064418635e-11,4,MYO16
6.18786154556084e-15,2.56420621353199,0.266,0.122,1.85635846366825e-11,4,BMP7
7.24506943499943e-15,5.03059747628212,0.307,0.234,2.17352083049983e-11,4,KCNIP1
9.14710930499192e-15,0.910906858971852,0.25,0.179,2.74413279149758e-11,4,GSAP
1.12907899043009e-14,1.43522141167861,0.343,0.252,3.38723697129026e-11,4,NEK6
1.33204263288572e-14,0.84812085028913,0.214,0.289,3.99612789865717e-11,4,FKBP5
1.43978900223016e-14,1.10579480885441,0.318,0.219,4.31936700669048e-11,4,GATAD2A
1.56940521234469e-14,3.48430965904933,0.289,0.314,4.70821563703406e-11,4,FOXP2
5.91120085764751e-14,3.79276637573237,0.271,0.147,1.77336025729425e-10,4,DDR2
6.99260533099748e-14,3.38752307572991,0.265,0.221,2.09778159929925e-10,4,DAP
8.93980541426748e-14,3.26607953723327,0.253,0.174,2.68194162428024e-10,4,PPARA
1.03515286710853e-13,2.46903836826207,0.278,0.196,3.10545860132558e-10,4,EDA
1.30015713478919e-13,5.3089703864924,0.311,0.118,3.90047140436757e-10,4,SLC38A3
2.34961126172418e-13,5.35263303389176,0.25,0.284,7.04883378517255e-10,4,AAMDC
3.17408186116493e-13,1.09712865226145,0.272,0.28,9.52224558349478e-10,4,CAMK1D
4.2787211138445e-13,0.445867655197905,0.361,0.356,1.28361633415335e-09,4,SPIRE1
4.70750846792485e-13,0.653961289509705,0.329,0.287,1.41225254037746e-09,4,CSPG5
8.36110721497011e-13,1.44615311315914,0.311,0.255,2.50833216449103e-09,4,ETV6
1.21126354090667e-12,3.04374365022531,0.258,0.137,3.63379062272002e-09,4,LHCGR
2.80863528997348e-12,3.10501789980319,0.258,0.23,8.42590586992045e-09,4,RBMS3
3.82003585974301e-12,2.48880936895104,0.155,0.282,1.1460107579229e-08,4,TRIQK
4.54526049041077e-12,1.59971966071005,0.201,0.255,1.36357814712323e-08,4,CP
5.63933304757764e-12,2.48424087112073,0.253,0.335,1.69179991427329e-08,4,WWC1
6.07499826463811e-12,4.34908387627326,0.294,0.181,1.82249947939143e-08,4,SLITRK2
6.18026781620872e-12,2.39282101055554,0.177,0.252,1.85408034486262e-08,4,IQANK1
9.35333460558228e-12,2.58236764178481,0.375,0.257,2.80600038167468e-08,4,BBX
4.03988509286978e-11,2.59870619490902,0.296,0.366,1.21196552786093e-07,4,SLC24A5
4.22203120854476e-11,7.00633547951307,0.274,0.106,1.26660936256343e-07,4,NFATC4
1.25582510010282e-10,2.80440386200196,0.214,0.259,3.76747530030847e-07,4,CNN2
1.63673553234153e-10,1.88705262444009,0.261,0.206,4.91020659702459e-07,4,SLC15A2
1.78002149951409e-10,0.673363117510008,0.26,0.28,5.34006449854228e-07,4,NKAP
1.99919458656097e-10,2.82692774601567,0.232,0.284,5.99758375968292e-07,4,LINGO3
3.18822257124492e-10,1.95756427024632,0.258,0.172,9.56466771373475e-07,4,CAR2
4.36679446927961e-10,2.88801101994632,0.171,0.267,1.31003834078388e-06,4,SIPA1L2
4.71388373274115e-10,1.94921145170597,0.276,0.209,1.41416511982234e-06,4,PRTG
7.78000722477883e-10,3.35854150404176,0.268,0.228,2.33400216743365e-06,4,WDR17
8.02933185983683e-10,3.78517291370638,0.264,0.129,2.40879955795105e-06,4,RBPMS2
8.05259581883328e-10,7.370845984921,0.288,0.095,2.41577874564998e-06,4,PBXIP1
1.54752987343902e-09,1.92752330337853,0.322,0.219,4.64258962031706e-06,4,FAM53A
1.69454946481774e-09,0.339259602016755,0.161,0.282,5.08364839445321e-06,4,TJP3
3.26705751703452e-09,2.96566590583495,0.125,0.25,9.80117255110356e-06,4,SLC45A3
3.46773421563158e-09,0.76773160290004,0.448,0.399,1.04032026468947e-05,4,PITPNC1
5.13282768731266e-09,2.137125407495,0.296,0.242,1.5398483061938e-05,4,LYN
5.46874181255942e-09,2.03153239069222,0.25,0.241,1.64062254376782e-05,4,SPATA1
6.0363852196892e-09,1.75797170621249,0.251,0.195,1.81091556590676e-05,4,LRRK2
6.55185448127684e-09,1.45624396934371,0.262,0.215,1.96555634438305e-05,4,SNX24
1.27737432461261e-08,1.41467879630678,0.206,0.27,3.83212297383782e-05,4,CHST11
1.29710188409343e-08,3.14224147618831,0.25,0.106,3.89130565228029e-05,4,COL27A1
1.43483216470674e-08,0.69022873819877,0.256,0.213,4.30449649412022e-05,4,DENND2A
1.77825670480813e-08,5.82996151112511,0.264,0.119,5.33477011442439e-05,4,EIF2AK2
3.56129338981805e-08,1.5465493005313,0.324,0.336,0.000106838801694542,4,KLF13
4.28992739734556e-08,0.29802584037545,0.332,0.286,0.000128697821920367,4,SH3RF1
5.53379752763858e-08,0.502365057350863,0.191,0.262,0.000166013925829157,4,RWDD2B
8.6248858605951e-08,2.18545832045081,0.259,0.079,0.000258746575817853,4,NACC2
1.10971270565401e-07,2.22868093570861,0.167,0.315,0.000332913811696203,4,NOL4L
1.20049174214738e-07,0.824592213159951,0.259,0.272,0.000360147522644214,4,SKIDA1
1.58036662462468e-07,2.37464569249774,0.316,0.218,0.000474109987387404,4,HEG1
2.03106848712181e-07,4.90055776199403,0.231,0.272,0.000609320546136544,4,DUSP28
2.23826659394737e-07,1.18047478527783,0.266,0.197,0.00067147997818421,4,PDLIM4
2.37021579937594e-07,1.50129759160716,0.303,0.214,0.000711064739812783,4,RBM38
2.79402269133452e-07,3.04551772710415,0.27,0.239,0.000838206807400357,4,SSPN
3.07419562691794e-07,2.4641717150556,0.355,0.229,0.000922258688075382,4,BCL2
3.49974751396899e-07,0.468821669455333,0.298,0.251,0.0010499242541907,4,TLK1
3.83557719115273e-07,4.59885914063375,0.264,0.163,0.00115067315734582,4,ARHGAP31
3.98407787096573e-07,2.17199187087538,0.326,0.134,0.00119522336128972,4,TCF7L2
5.49813733745503e-07,1.45994941453434,0.432,0.338,0.00164944120123651,4,UFM1
8.12479521248455e-07,2.63751504451822,0.262,0.118,0.00243743856374536,4,DAAM2
8.58868473480435e-07,0.311444309699514,0.175,0.262,0.00257660542044131,4,PEAK1
1.07704860843279e-06,2.15132287472955,0.222,0.26,0.00323114582529837,4,SLC7A11
1.49321399507025e-06,0.848448287347141,0.2,0.25,0.00447964198521076,4,CECR2
2.00452654601166e-06,1.61271970023866,0.306,0.279,0.00601357963803498,4,UBL3
2.63592995838885e-06,0.253282329157153,0.381,0.403,0.00790778987516654,4,U2SURP
2.97455455274469e-06,2.60277057663294,0.339,0.264,0.00892366365823407,4,1110059E24RIK
3.00995178328055e-06,2.37495596441119,0.218,0.321,0.00902985534984166,4,2210408I21RIK
3.53739368354551e-06,0.386267487982119,0.186,0.306,0.0106121810506365,4,DGKH
3.79257500859496e-06,0.602706651993623,0.201,0.255,0.0113777250257849,4,CLMN
5.00227420416633e-06,3.69357924184067,0.281,0.227,0.015006822612499,4,PPIL6
5.30945357545454e-06,1.92946393914797,0.259,0.109,0.0159283607263636,4,TTC23
6.96330718789594e-06,7.03123867094455,0.258,0.287,0.0208899215636878,4,SERTAD2
7.92818697706453e-06,3.77145350834401,0.284,0.33,0.0237845609311936,4,SIK3
1.393530329419e-05,3.43085324679078,0.252,0.238,0.0418059098825699,4,RASL11B
1.48392358546204e-05,2.50841035146595,0.351,0.374,0.0445177075638612,4,IGF2BP3
2.00026321913874e-05,1.05203734229072,0.188,0.251,0.0600078965741622,4,KIF6
2.08106915075431e-05,0.940754810910615,0.373,0.407,0.0624320745226292,4,KCNH7
3.51009334679558e-05,4.30441902119045,0.297,0.242,0.105302800403867,4,OPN3
5.09631951559274e-05,0.572551977693063,0.381,0.382,0.152889585467782,4,EXT1
5.09958077388816e-05,1.18994542653914,0.295,0.186,0.152987423216645,4,MIS12
8.16135568904016e-05,0.374882468690736,0.301,0.183,0.244840670671205,4,SUV39H2
0.00010049398233678,4.53116038978625,0.255,0.169,0.301481947010339,4,DMRT3
0.000127016367623807,3.8704552209786,0.269,0.151,0.381049102871421,4,LAMA1
0.000136972351103265,3.61030496985286,0.257,0.107,0.410917053309794,4,PRDM5
0.000171796480687032,1.02233282131708,0.133,0.274,0.515389442061095,4,JADE3
0.000233259416099992,1.47029005018626,0.303,0.249,0.699778248299977,4,CACHD1
0.000276771162738798,7.22985671468034,0.283,0.064,0.830313488216395,4,YAP1
0.000395650159377931,1.32435880104417,0.365,0.347,1,4,ATXN1
0.000447990819361876,1.1069996944539,0.353,0.341,1,4,PARD6G
0.000625812452786455,0.38427907906317,0.239,0.264,1,4,KCND3
0.000784626932996395,4.62370355321659,0.254,0.15,1,4,ENKUR
0.000786956718552893,4.25851533106903,0.278,0.156,1,4,SMPDL3A
0.000847535382109876,0.844257684632426,0.134,0.258,1,4,CCDC169
0.000925192387037042,1.68260595246894,0.154,0.304,1,4,DUSP14
0.00110772268915769,2.43799932936499,0.293,0.252,1,4,PAG1
0.00141817898775252,2.72495064614642,0.322,0.334,1,4,VPS37B
0.0023286828100501,0.966472643579014,0.24,0.255,1,4,ARHGAP42
0.00245210834327876,3.1396110527462,0.257,0.086,1,4,ZCCHC24
0.00251372805960092,3.12063994198492,0.202,0.253,1,4,CNBD2
0.00252360889239974,1.69987129114191,0.374,0.227,1,4,CBFB
0.00280661483489174,2.41433781525795,0.22,0.272,1,4,PHYHIPL
0.00446769413699329,0.713160178426627,0.144,0.29,1,4,FBXO32
0.00488386884752253,1.01005900191647,0.202,0.275,1,4,OTULINL
0.00574696594533782,2.02266283472463,0.319,0.325,1,4,RALGAPA2
0.00669427526124831,2.56807088466095,0.318,0.314,1,4,ASAP1
0,8.65729489769389,0.909,0.329,0,5,SYT4
0,7.62123301653325,0.955,0.409,0,5,GPR85
0,6.66987984571798,0.978,0.355,0,5,SATB2
